source,target,seed,method,fold,adapt_n,test_n,missingness_rate,selected_n,coverage,pseudo_positive_n,pseudo_negative_n,mean_selected_confidence,adaptation_skipped,entropy_before,entropy_after,mean_probability_before,mean_probability_after,positive_rate_before,positive_rate_after,confidence_before,confidence_after,selected_per_class,available_positive,available_negative,teacher_positive_rate,class_support_score,reliability_score,mean_abs_teacher_drift,reliability_mode,missingness_factor,teacher_drift
switzerland,hungary,1,entropy_sfda,5,236,58,0.00211864406779661,,,,,,,0.2756462097167969,0.15196476876735687,0.9105608463287354,0.9605499505996704,1.0,1.0,0.9105608463287354,0.9605499505996704,,,,,,,,,,
switzerland,hungary,1,reliability_gated_sfda,1,235,59,0.0005319148936170213,0.0,0.0,,,0.0,True,0.2929912209510803,0.2929912209510803,0.9021441340446472,0.9021441340446472,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,1,reliability_gated_sfda,2,235,59,0.002127659574468085,0.0,0.0,,,0.0,True,0.2857007682323456,0.2857007682323456,0.9052736759185791,0.9052736759185791,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,1,reliability_gated_sfda,3,235,59,0.002127659574468085,0.0,0.0,,,0.0,True,0.289855033159256,0.289855033159256,0.9043534398078918,0.9043534398078918,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,1,reliability_gated_sfda,4,235,59,0.001595744680851064,0.0,0.0,,,0.0,True,0.288839727640152,0.288839727640152,0.9039515256881714,0.9039515256881714,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,1,reliability_gated_sfda,5,236,58,0.00211864406779661,0.0,0.0,,,0.0,True,0.2756462097167969,0.2756462097167969,0.9105608463287354,0.9105608463287354,1.0,1.0,,,0.0,236.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,1,conservative_candidate,1,235,59,0.0005319148936170213,0.0,,,,0.0,True,0.2929912209510803,0.2929912209510803,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.999468085106383,0.0
switzerland,hungary,1,conservative_candidate,2,235,59,0.002127659574468085,0.0,,,,0.0,True,0.2857007682323456,0.2857007682323456,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.997872340425532,0.0
switzerland,hungary,1,conservative_candidate,3,235,59,0.002127659574468085,0.0,,,,0.0,True,0.289855033159256,0.289855033159256,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.997872340425532,0.0
switzerland,hungary,1,conservative_candidate,4,235,59,0.001595744680851064,0.0,,,,0.0,True,0.288839727640152,0.288839727640152,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.9984042553191489,0.0
switzerland,hungary,1,conservative_candidate,5,236,58,0.00211864406779661,0.0,,,,0.0,True,0.2756462097167969,0.2756462097167969,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.9978813559322034,0.0
switzerland,va_long_beach,1,pseudo_label_sfda,1,160,40,0.13984375,115.0,0.71875,115.0,0.0,0.9604569673538208,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,1,pseudo_label_sfda,2,160,40,0.13828125000000002,119.0,0.74375,119.0,0.0,0.9587740302085876,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,1,pseudo_label_sfda,3,160,40,0.12578125,120.0,0.75,120.0,0.0,0.9592657685279846,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,1,pseudo_label_sfda,4,160,40,0.1328125,120.0,0.75,120.0,0.0,0.9601549506187439,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,1,pseudo_label_sfda,5,160,40,0.14765625,118.0,0.7375,118.0,0.0,0.9599023461341858,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,1,entropy_sfda,1,160,40,0.13984375,,,,,,,0.23731379210948944,0.17001000046730042,0.9271446466445923,0.9530073404312134,1.0,1.0,0.9271446466445923,0.9530073404312134,,,,,,,,,,
switzerland,va_long_beach,1,entropy_sfda,2,160,40,0.13828125000000002,,,,,,,0.2383439540863037,0.1712946742773056,0.9262248277664185,0.9522573351860046,1.0,1.0,0.9262248277664185,0.9522573351860046,,,,,,,,,,
switzerland,va_long_beach,1,entropy_sfda,3,160,40,0.12578125,,,,,,,0.22896942496299744,0.1619015485048294,0.9313963055610657,0.9564955830574036,1.0,1.0,0.9313963055610657,0.9564955830574036,,,,,,,,,,
switzerland,va_long_beach,1,entropy_sfda,4,160,40,0.1328125,,,,,,,0.23169322311878204,0.16516414284706116,0.9290350079536438,0.9544160962104797,1.0,1.0,0.9290350079536438,0.9544160962104797,,,,,,,,,,
switzerland,va_long_beach,1,entropy_sfda,5,160,40,0.14765625,,,,,,,0.23599819839000702,0.17003610730171204,0.9272157549858093,0.9527057409286499,1.0,1.0,0.9272157549858093,0.9527057409286499,,,,,,,,,,
switzerland,va_long_beach,1,reliability_gated_sfda,1,160,40,0.13984375,0.0,0.0,,,0.0,True,0.23731379210948944,0.23731379210948944,0.9271446466445923,0.9271446466445923,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,va_long_beach,1,reliability_gated_sfda,2,160,40,0.13828125000000002,0.0,0.0,,,0.0,True,0.2383439540863037,0.2383439540863037,0.9262248277664185,0.9262248277664185,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,va_long_beach,1,reliability_gated_sfda,3,160,40,0.12578125,0.0,0.0,,,0.0,True,0.22896942496299744,0.22896942496299744,0.9313963055610657,0.9313963055610657,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,va_long_beach,1,reliability_gated_sfda,4,160,40,0.1328125,0.0,0.0,,,0.0,True,0.23169322311878204,0.23169322311878204,0.9290350079536438,0.9290350079536438,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,va_long_beach,1,reliability_gated_sfda,5,160,40,0.14765625,0.0,0.0,,,0.0,True,0.23599819839000702,0.23599819839000702,0.9272157549858093,0.9272157549858093,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,va_long_beach,1,conservative_candidate,1,160,40,0.13984375,0.0,,,,0.0,True,0.23731379210948944,0.23731379210948944,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.86015625,0.0
switzerland,va_long_beach,1,conservative_candidate,2,160,40,0.13828125000000002,0.0,,,,0.0,True,0.2383439540863037,0.2383439540863037,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.86171875,0.0
switzerland,va_long_beach,1,conservative_candidate,3,160,40,0.12578125,0.0,,,,0.0,True,0.22896942496299744,0.22896942496299744,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.87421875,0.0
switzerland,va_long_beach,1,conservative_candidate,4,160,40,0.1328125,0.0,,,,0.0,True,0.23169322311878204,0.23169322311878204,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.8671875,0.0
switzerland,va_long_beach,1,conservative_candidate,5,160,40,0.14765625,0.0,,,,0.0,True,0.23599819839000702,0.23599819839000702,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.85234375,0.0
switzerland,cleveland,2,pseudo_label_sfda,1,242,61,0.0,123.0,0.5082644628099173,123.0,0.0,0.9463820457458496,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,2,pseudo_label_sfda,2,242,61,0.0,125.0,0.5165289256198347,125.0,0.0,0.9460428357124329,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,2,pseudo_label_sfda,3,242,61,0.0,124.0,0.512396694214876,124.0,0.0,0.9480819702148438,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,2,pseudo_label_sfda,4,243,60,0.0,126.0,0.5185185185185185,126.0,0.0,0.9468911290168762,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,2,pseudo_label_sfda,5,243,60,0.0,126.0,0.5185185185185185,126.0,0.0,0.9473220705986023,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,2,entropy_sfda,1,242,61,0.0,,,,,,,0.3253127932548523,0.21587251126766205,0.8885130882263184,0.9370230436325073,1.0,1.0,0.8885130882263184,0.9370230436325073,,,,,,,,,,
switzerland,cleveland,2,entropy_sfda,2,242,61,0.0,,,,,,,0.31959468126296997,0.2100016325712204,0.8918982744216919,0.9396837949752808,1.0,1.0,0.8918982744216919,0.9396837949752808,,,,,,,,,,
switzerland,cleveland,2,entropy_sfda,3,242,61,0.0,,,,,,,0.3230758011341095,0.214345782995224,0.8890655636787415,0.9373812079429626,1.0,1.0,0.8890655636787415,0.9373812079429626,,,,,,,,,,
switzerland,cleveland,2,entropy_sfda,4,243,60,0.0,,,,,,,0.3201727867126465,0.21143563091754913,0.8911752104759216,0.9388859868049622,1.0,1.0,0.8911752104759216,0.9388859868049622,,,,,,,,,,
switzerland,cleveland,2,entropy_sfda,5,243,60,0.0,,,,,,,0.3190019428730011,0.21021738648414612,0.8915694355964661,0.9391527771949768,1.0,1.0,0.8915694355964661,0.9391527771949768,,,,,,,,,,
switzerland,cleveland,2,reliability_gated_sfda,1,242,61,0.0,0.0,0.0,,,0.0,True,0.3253127932548523,0.3253127932548523,0.8885130882263184,0.8885130882263184,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,2,reliability_gated_sfda,2,242,61,0.0,0.0,0.0,,,0.0,True,0.31959468126296997,0.31959468126296997,0.8918982744216919,0.8918982744216919,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,2,reliability_gated_sfda,3,242,61,0.0,0.0,0.0,,,0.0,True,0.3230758011341095,0.3230758011341095,0.8890655636787415,0.8890655636787415,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,2,reliability_gated_sfda,4,243,60,0.0,0.0,0.0,,,0.0,True,0.3201727867126465,0.3201727867126465,0.8911752104759216,0.8911752104759216,1.0,1.0,,,0.0,243.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,2,reliability_gated_sfda,5,243,60,0.0,0.0,0.0,,,0.0,True,0.3190019428730011,0.3190019428730011,0.8915694355964661,0.8915694355964661,1.0,1.0,,,0.0,243.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,2,conservative_candidate,1,242,61,0.0,0.0,,,,0.0,True,0.3253127932548523,0.3253127932548523,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
switzerland,cleveland,2,conservative_candidate,2,242,61,0.0,0.0,,,,0.0,True,0.31959468126296997,0.31959468126296997,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
switzerland,cleveland,2,conservative_candidate,3,242,61,0.0,0.0,,,,0.0,True,0.3230758011341095,0.3230758011341095,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
switzerland,cleveland,2,conservative_candidate,4,243,60,0.0,0.0,,,,0.0,True,0.3201727867126465,0.3201727867126465,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
switzerland,cleveland,2,conservative_candidate,5,243,60,0.0,0.0,,,,0.0,True,0.3190019428730011,0.3190019428730011,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
switzerland,hungary,2,pseudo_label_sfda,1,235,59,0.0005319148936170213,107.0,0.4553191489361702,107.0,0.0,0.955427348613739,False,,,,,,,,,,,,,,,,,,
switzerland,hungary,2,pseudo_label_sfda,2,235,59,0.002127659574468085,115.0,0.48936170212765956,115.0,0.0,0.9552593231201172,False,,,,,,,,,,,,,,,,,,
switzerland,hungary,2,pseudo_label_sfda,3,235,59,0.002127659574468085,112.0,0.4765957446808511,112.0,0.0,0.9531925320625305,False,,,,,,,,,,,,,,,,,,
switzerland,hungary,2,pseudo_label_sfda,4,235,59,0.001595744680851064,112.0,0.4765957446808511,112.0,0.0,0.9555191397666931,False,,,,,,,,,,,,,,,,,,
switzerland,hungary,2,pseudo_label_sfda,5,236,58,0.00211864406779661,122.0,0.5169491525423728,122.0,0.0,0.9534887075424194,False,,,,,,,,,,,,,,,,,,
switzerland,hungary,2,entropy_sfda,1,235,59,0.0005319148936170213,,,,,,,0.32325440645217896,0.21401409804821014,0.8883705735206604,0.9377959370613098,1.0,1.0,0.8883705735206604,0.9377959370613098,,,,,,,,,,
switzerland,hungary,2,entropy_sfda,2,235,59,0.002127659574468085,,,,,,,0.314993679523468,0.2073986828327179,0.891891598701477,0.9401254057884216,1.0,1.0,0.891891598701477,0.9401254057884216,,,,,,,,,,
switzerland,hungary,2,entropy_sfda,3,235,59,0.002127659574468085,,,,,,,0.32025811076164246,0.21058472990989685,0.8899310231208801,0.9392344355583191,1.0,1.0,0.8899310231208801,0.9392344355583191,,,,,,,,,,
switzerland,hungary,2,entropy_sfda,4,235,59,0.001595744680851064,,,,,,,0.31641092896461487,0.208638533949852,0.8911783695220947,0.9396268725395203,1.0,1.0,0.8911783695220947,0.9396268725395203,,,,,,,,,,
switzerland,hungary,2,entropy_sfda,5,236,58,0.00211864406779661,,,,,,,0.30536335706710815,0.19749197363853455,0.8974868059158325,0.9443443417549133,1.0,1.0,0.8974868059158325,0.9443443417549133,,,,,,,,,,
switzerland,hungary,2,reliability_gated_sfda,1,235,59,0.0005319148936170213,0.0,0.0,,,0.0,True,0.32325440645217896,0.32325440645217896,0.8883705735206604,0.8883705735206604,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,2,reliability_gated_sfda,2,235,59,0.002127659574468085,0.0,0.0,,,0.0,True,0.314993679523468,0.314993679523468,0.891891598701477,0.891891598701477,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,2,reliability_gated_sfda,3,235,59,0.002127659574468085,0.0,0.0,,,0.0,True,0.32025811076164246,0.32025811076164246,0.8899310231208801,0.8899310231208801,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,2,reliability_gated_sfda,4,235,59,0.001595744680851064,0.0,0.0,,,0.0,True,0.31641092896461487,0.31641092896461487,0.8911783695220947,0.8911783695220947,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,2,reliability_gated_sfda,5,236,58,0.00211864406779661,0.0,0.0,,,0.0,True,0.30536335706710815,0.30536335706710815,0.8974868059158325,0.8974868059158325,1.0,1.0,,,0.0,236.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,2,conservative_candidate,1,235,59,0.0005319148936170213,0.0,,,,0.0,True,0.32325440645217896,0.32325440645217896,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.999468085106383,0.0
switzerland,hungary,2,conservative_candidate,2,235,59,0.002127659574468085,0.0,,,,0.0,True,0.314993679523468,0.314993679523468,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.997872340425532,0.0
switzerland,hungary,2,conservative_candidate,3,235,59,0.002127659574468085,0.0,,,,0.0,True,0.32025811076164246,0.32025811076164246,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.997872340425532,0.0
switzerland,hungary,2,conservative_candidate,4,235,59,0.001595744680851064,0.0,,,,0.0,True,0.31641092896461487,0.31641092896461487,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.9984042553191489,0.0
switzerland,hungary,2,conservative_candidate,5,236,58,0.00211864406779661,0.0,,,,0.0,True,0.30536335706710815,0.30536335706710815,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.9978813559322034,0.0
switzerland,va_long_beach,2,pseudo_label_sfda,1,160,40,0.13984375,127.0,0.79375,127.0,0.0,0.9590998888015747,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,2,pseudo_label_sfda,2,160,40,0.13828125000000002,131.0,0.81875,131.0,0.0,0.9579318165779114,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,2,pseudo_label_sfda,3,160,40,0.12578125,134.0,0.8375,134.0,0.0,0.9580067992210388,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,2,pseudo_label_sfda,4,160,40,0.1328125,132.0,0.825,132.0,0.0,0.9592024683952332,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,2,pseudo_label_sfda,5,160,40,0.14765625,128.0,0.8,128.0,0.0,0.9589192867279053,False,,,,,,,,,,,,,,,,,,
switzerland,va_long_beach,2,entropy_sfda,1,160,40,0.13984375,,,,,,,0.21521274745464325,0.15772390365600586,0.9374548196792603,0.9581552743911743,1.0,1.0,0.9374548196792603,0.9581552743911743,,,,,,,,,,
switzerland,va_long_beach,2,entropy_sfda,2,160,40,0.13828125000000002,,,,,,,0.21440529823303223,0.15694263577461243,0.9377127885818481,0.9582487940788269,1.0,1.0,0.9377127885818481,0.9582487940788269,,,,,,,,,,
switzerland,va_long_beach,2,entropy_sfda,3,160,40,0.12578125,,,,,,,0.20758052170276642,0.15005527436733246,0.940919041633606,0.9611177444458008,1.0,1.0,0.940919041633606,0.9611177444458008,,,,,,,,,,
switzerland,va_long_beach,2,entropy_sfda,4,160,40,0.1328125,,,,,,,0.20727626979351044,0.15076252818107605,0.9404721260070801,0.9603931307792664,1.0,1.0,0.9404721260070801,0.9603931307792664,,,,,,,,,,
switzerland,va_long_beach,2,entropy_sfda,5,160,40,0.14765625,,,,,,,0.21516641974449158,0.15807953476905823,0.9372884035110474,0.957828164100647,1.0,1.0,0.9372884035110474,0.957828164100647,,,,,,,,,,
switzerland,va_long_beach,2,reliability_gated_sfda,1,160,40,0.13984375,0.0,0.0,,,0.0,True,0.21521274745464325,0.21521274745464325,0.9374548196792603,0.9374548196792603,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,va_long_beach,2,reliability_gated_sfda,2,160,40,0.13828125000000002,0.0,0.0,,,0.0,True,0.21440529823303223,0.21440529823303223,0.9377127885818481,0.9377127885818481,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,va_long_beach,2,reliability_gated_sfda,3,160,40,0.12578125,0.0,0.0,,,0.0,True,0.20758052170276642,0.20758052170276642,0.940919041633606,0.940919041633606,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,va_long_beach,2,reliability_gated_sfda,4,160,40,0.1328125,0.0,0.0,,,0.0,True,0.20727626979351044,0.20727626979351044,0.9404721260070801,0.9404721260070801,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,va_long_beach,2,reliability_gated_sfda,5,160,40,0.14765625,0.0,0.0,,,0.0,True,0.21516641974449158,0.21516641974449158,0.9372884035110474,0.9372884035110474,1.0,1.0,,,0.0,160.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,va_long_beach,2,conservative_candidate,1,160,40,0.13984375,0.0,,,,0.0,True,0.21521274745464325,0.21521274745464325,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.86015625,0.0
switzerland,va_long_beach,2,conservative_candidate,2,160,40,0.13828125000000002,0.0,,,,0.0,True,0.21440529823303223,0.21440529823303223,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.86171875,0.0
switzerland,va_long_beach,2,conservative_candidate,3,160,40,0.12578125,0.0,,,,0.0,True,0.20758052170276642,0.20758052170276642,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.87421875,0.0
switzerland,va_long_beach,2,conservative_candidate,4,160,40,0.1328125,0.0,,,,0.0,True,0.20727626979351044,0.20727626979351044,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.8671875,0.0
switzerland,va_long_beach,2,conservative_candidate,5,160,40,0.14765625,0.0,,,,0.0,True,0.21516641974449158,0.21516641974449158,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.85234375,0.0
switzerland,cleveland,3,pseudo_label_sfda,1,242,61,0.0,143.0,0.5909090909090909,143.0,0.0,0.9483237266540527,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,3,pseudo_label_sfda,2,242,61,0.0,148.0,0.6115702479338843,148.0,0.0,0.9464762806892395,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,3,pseudo_label_sfda,3,242,61,0.0,142.0,0.5867768595041323,142.0,0.0,0.9487928748130798,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,3,pseudo_label_sfda,4,243,60,0.0,147.0,0.6049382716049383,147.0,0.0,0.9474973082542419,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,3,pseudo_label_sfda,5,243,60,0.0,148.0,0.6090534979423868,148.0,0.0,0.9469633102416992,False,,,,,,,,,,,,,,,,,,
switzerland,cleveland,3,entropy_sfda,1,242,61,0.0,,,,,,,0.28913775086402893,0.19277432560920715,0.9068138599395752,0.9466365575790405,1.0,1.0,0.9068138599395752,0.9466365575790405,,,,,,,,,,
switzerland,cleveland,3,entropy_sfda,2,242,61,0.0,,,,,,,0.28733596205711365,0.1909647136926651,0.9078899025917053,0.9474152326583862,1.0,1.0,0.9078899025917053,0.9474152326583862,,,,,,,,,,
switzerland,cleveland,3,entropy_sfda,3,242,61,0.0,,,,,,,0.28972089290618896,0.19401748478412628,0.9063203930854797,0.9460692405700684,1.0,1.0,0.9063203930854797,0.9460692405700684,,,,,,,,,,
switzerland,cleveland,3,entropy_sfda,4,243,60,0.0,,,,,,,0.28946664929389954,0.19330693781375885,0.9064958691596985,0.9463340044021606,1.0,1.0,0.9064958691596985,0.9463340044021606,,,,,,,,,,
switzerland,cleveland,3,entropy_sfda,5,243,60,0.0,,,,,,,0.2866412401199341,0.19033466279506683,0.9082692861557007,0.9476171135902405,1.0,1.0,0.9082692861557007,0.9476171135902405,,,,,,,,,,
switzerland,cleveland,3,reliability_gated_sfda,1,242,61,0.0,0.0,0.0,,,0.0,True,0.28913775086402893,0.28913775086402893,0.9068138599395752,0.9068138599395752,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,3,reliability_gated_sfda,2,242,61,0.0,0.0,0.0,,,0.0,True,0.28733596205711365,0.28733596205711365,0.9078899025917053,0.9078899025917053,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,3,reliability_gated_sfda,3,242,61,0.0,0.0,0.0,,,0.0,True,0.28972089290618896,0.28972089290618896,0.9063203930854797,0.9063203930854797,1.0,1.0,,,0.0,242.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,3,reliability_gated_sfda,4,243,60,0.0,0.0,0.0,,,0.0,True,0.28946664929389954,0.28946664929389954,0.9064958691596985,0.9064958691596985,1.0,1.0,,,0.0,243.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,3,reliability_gated_sfda,5,243,60,0.0,0.0,0.0,,,0.0,True,0.2866412401199341,0.2866412401199341,0.9082692861557007,0.9082692861557007,1.0,1.0,,,0.0,243.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,cleveland,3,conservative_candidate,1,242,61,0.0,0.0,,,,0.0,True,0.28913775086402893,0.28913775086402893,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
switzerland,cleveland,3,conservative_candidate,2,242,61,0.0,0.0,,,,0.0,True,0.28733596205711365,0.28733596205711365,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
switzerland,cleveland,3,conservative_candidate,3,242,61,0.0,0.0,,,,0.0,True,0.28972089290618896,0.28972089290618896,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
switzerland,cleveland,3,conservative_candidate,4,243,60,0.0,0.0,,,,0.0,True,0.28946664929389954,0.28946664929389954,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
switzerland,cleveland,3,conservative_candidate,5,243,60,0.0,0.0,,,,0.0,True,0.2866412401199341,0.2866412401199341,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,1.0,0.0
switzerland,hungary,3,pseudo_label_sfda,1,235,59,0.0005319148936170213,116.0,0.49361702127659574,116.0,0.0,0.9559161067008972,False,,,,,,,,,,,,,,,,,,
switzerland,hungary,3,pseudo_label_sfda,2,235,59,0.002127659574468085,121.0,0.5148936170212766,121.0,0.0,0.9568600058555603,False,,,,,,,,,,,,,,,,,,
switzerland,hungary,3,pseudo_label_sfda,3,235,59,0.002127659574468085,120.0,0.5106382978723404,120.0,0.0,0.9538490772247314,False,,,,,,,,,,,,,,,,,,
switzerland,hungary,3,pseudo_label_sfda,4,235,59,0.001595744680851064,120.0,0.5106382978723404,120.0,0.0,0.9562886953353882,False,,,,,,,,,,,,,,,,,,
switzerland,hungary,3,pseudo_label_sfda,5,236,58,0.00211864406779661,131.0,0.5550847457627118,131.0,0.0,0.9543818235397339,False,,,,,,,,,,,,,,,,,,
switzerland,hungary,3,entropy_sfda,1,235,59,0.0005319148936170213,,,,,,,0.299465149641037,0.19616131484508514,0.9012358784675598,0.9455641508102417,1.0,1.0,0.9012358784675598,0.9455641508102417,,,,,,,,,,
switzerland,hungary,3,entropy_sfda,2,235,59,0.002127659574468085,,,,,,,0.28907307982444763,0.18768781423568726,0.9059657454490662,0.9486229419708252,1.0,1.0,0.9059657454490662,0.9486229419708252,,,,,,,,,,
switzerland,hungary,3,entropy_sfda,3,235,59,0.002127659574468085,,,,,,,0.2951953709125519,0.19165925681591034,0.903649628162384,0.9474676251411438,1.0,1.0,0.903649628162384,0.9474676251411438,,,,,,,,,,
switzerland,hungary,3,entropy_sfda,4,235,59,0.001595744680851064,,,,,,,0.2925788462162018,0.1910523921251297,0.9040270447731018,0.9472767114639282,1.0,1.0,0.9040270447731018,0.9472767114639282,,,,,,,,,,
switzerland,hungary,3,entropy_sfda,5,236,58,0.00211864406779661,,,,,,,0.2810792326927185,0.1807434856891632,0.9102159142494202,0.9513681530952454,1.0,1.0,0.9102159142494202,0.9513681530952454,,,,,,,,,,
switzerland,hungary,3,reliability_gated_sfda,1,235,59,0.0005319148936170213,0.0,0.0,,,0.0,True,0.299465149641037,0.299465149641037,0.9012358784675598,0.9012358784675598,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,3,reliability_gated_sfda,2,235,59,0.002127659574468085,0.0,0.0,,,0.0,True,0.28907307982444763,0.28907307982444763,0.9059657454490662,0.9059657454490662,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,3,reliability_gated_sfda,3,235,59,0.002127659574468085,0.0,0.0,,,0.0,True,0.2951953709125519,0.2951953709125519,0.903649628162384,0.903649628162384,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,3,reliability_gated_sfda,4,235,59,0.001595744680851064,0.0,0.0,,,0.0,True,0.2925788462162018,0.2925788462162018,0.9040270447731018,0.9040270447731018,1.0,1.0,,,0.0,235.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,3,reliability_gated_sfda,5,236,58,0.00211864406779661,0.0,0.0,,,0.0,True,0.2810792326927185,0.2810792326927185,0.9102159142494202,0.9102159142494202,1.0,1.0,,,0.0,236.0,0.0,1.0,0.0,0.0,0.0,,,
switzerland,hungary,3,conservative_candidate,1,235,59,0.0005319148936170213,0.0,,,,0.0,True,0.299465149641037,0.299465149641037,,,1.0,1.0,,,0.0,,,1.0,0.0,0.0,,full,0.999468085106383,0.0
