seed,target,variant,source_roc_auc,roc_auc,delta_roc_auc,source_brier,brier,brier_improvement,delta_balanced_accuracy,negative_adaptation_auc,brier_worsened
6,hungary,candidate_no_entropy,0.8808209554395825,0.8807205941389,-0.00010036130068247218,0.13335499167442322,0.13327576531270624,7.92263617169775e-05,0.0,True,False
6,hungary,candidate_no_anchor,0.8808209554395825,0.8806704134885589,-0.00015054195102359724,0.13335499167442322,0.1328721423733225,0.00048284930110070734,0.0,True,False
6,hungary,candidate_no_prior,0.8808209554395825,0.880670413488559,-0.00015054195102348622,0.13335499167442322,0.13308437390207242,0.0002706177723507952,0.0,True,False
6,hungary,unit_reliability,0.8808209554395825,0.8808209554395826,1.1102230246251565e-16,0.13335499167442322,0.13298487794458227,0.00037011372984094293,0.0,False,False
6,hungary,no_missingness_factor,0.8808209554395825,0.8807205941389001,-0.00010036130068236115,0.13335499167442322,0.1330833312280817,0.0002716604463415262,0.0,True,False
6,hungary,no_class_support_factor,0.8808209554395825,0.8808209554395826,1.1102230246251565e-16,0.13335499167442322,0.1330117789266346,0.0003432127477886182,0.0,False,False
6,hungary,no_confidence_factor,0.8808209554395825,0.8807205941389001,-0.00010036130068236115,0.13335499167442322,0.13306385938206783,0.0002911322923553894,0.0,True,False
6,switzerland,candidate_full,0.741304347826087,0.7391304347826086,-0.0021739130434783593,0.16317924857139587,0.16203005267093826,0.0011491959004576169,0.004347826086956497,True,False
6,switzerland,candidate_no_entropy,0.741304347826087,0.7391304347826086,-0.0021739130434783593,0.16317924857139587,0.16227599079839528,0.0009032577730005986,0.004347826086956497,True,False
6,switzerland,candidate_no_anchor,0.741304347826087,0.741304347826087,0.0,0.16317924857139587,0.15989019310311509,0.003289055468280788,0.01304347826086949,False,False
6,switzerland,candidate_no_prior,0.741304347826087,0.7391304347826086,-0.0021739130434783593,0.16317924857139587,0.16244930396908827,0.0007299446023076028,0.004347826086956497,True,False
6,switzerland,unit_reliability,0.741304347826087,0.7402173913043478,-0.0010869565217391797,0.16317924857139587,0.16167730853384257,0.001501940037553301,0.004347826086956497,True,False
6,switzerland,no_missingness_factor,0.741304347826087,0.7391304347826086,-0.0021739130434783593,0.16317924857139587,0.16202740360706078,0.001151844964335097,0.004347826086956497,True,False
6,switzerland,no_class_support_factor,0.741304347826087,0.7402173913043478,-0.0010869565217391797,0.16317924857139587,0.16179735502462606,0.001381893546769819,0.004347826086956497,True,False
6,switzerland,no_confidence_factor,0.741304347826087,0.7402173913043478,-0.0010869565217391797,0.16317924857139587,0.16196942086471686,0.0012098277066790175,0.004347826086956497,True,False
6,va_long_beach,candidate_full,0.7329253849190683,0.7337149624950651,0.0007895775759967361,0.17907413840293884,0.17852780936444387,0.0005463290384949693,0.0,False,False
6,va_long_beach,candidate_no_entropy,0.7329253849190683,0.7337149624950651,0.0007895775759967361,0.17907413840293884,0.17857019743127892,0.0005039409716599275,0.0,False,False
6,va_long_beach,candidate_no_anchor,0.7329253849190683,0.7339781550203975,0.0010527701013292035,0.17907413840293884,0.17787261580533467,0.001201522597604171,0.0,False,False
6,va_long_beach,candidate_no_prior,0.7329253849190683,0.7335833662323991,0.0006579813133307244,0.17907413840293884,0.17866456109365422,0.00040957730928462,0.0,False,False
6,va_long_beach,unit_reliability,0.7329253849190683,0.7337149624950651,0.0007895775759967361,0.17907413840293884,0.1784475772260267,0.0006265611769121493,0.0,False,False
6,va_long_beach,no_missingness_factor,0.7329253849190683,0.7337149624950651,0.0007895775759967361,0.17907413840293884,0.17852106940821102,0.0005530689947278178,0.0,False,False
6,va_long_beach,no_class_support_factor,0.7329253849190683,0.7337149624950651,0.0007895775759967361,0.17907413840293884,0.17847720215531104,0.0005969362476277995,0.0,False,False
6,va_long_beach,no_confidence_factor,0.7329253849190683,0.7337149624950651,0.0007895775759967361,0.17907413840293884,0.17851981463696004,0.0005543237659788036,0.0,False,False
