source,target,seed,fold,adapt_n,test_n,target_n,mean_classifier_discrepancy,centroid_distance,positive_rate_before,positive_rate_after,entropy_before,entropy_after,probability_drift,mean_dlar_confident_fraction,mean_pseudo_positive_fraction,mean_dlar_loss,mean_lcl_loss,mean_common_neighbors,mean_lcl_pair_count
switzerland,cleveland,8,5,243,60,243,0.09789791703224182,0.04239986464381218,0.9999999403953552,0.9999999403953552,0.6326757669448853,0.6327694058418274,0.0007112707826308906,0.11440328806638718,0.5061728358268738,0.7744151592254639,0.33407487273216246,0.5641975308641975,137.1
switzerland,hungary,8,1,235,59,235,0.10705697536468506,0.02876979485154152,0.9999999403953552,0.9999999403953552,0.6215972304344177,0.6224715709686279,0.0011644434416666627,0.09872340261936188,0.4893616795539856,0.8201590180397034,0.2748455494642258,0.48425531914893616,113.8
switzerland,hungary,8,2,235,59,235,0.10528851300477982,0.03017132170498371,0.9999999403953552,0.9999999403953552,0.6209812760353088,0.6218290328979492,0.0011305052321404219,0.10382978171110153,0.46638296246528627,0.8382838368415833,0.29018442928791044,0.5089361702127658,119.6
switzerland,hungary,8,3,235,59,235,0.10850123316049576,0.03040032647550106,0.9999999403953552,0.9999999403953552,0.6200304627418518,0.6208476424217224,0.0010971231386065483,0.10127659291028976,0.48510637879371643,0.8271478176116943,0.25269412249326706,0.4463829787234042,104.9
switzerland,hungary,8,4,235,59,235,0.10627391189336777,0.03218039497733116,0.9999999403953552,0.9999999403953552,0.6211570501327515,0.6216405630111694,0.0008516493835486472,0.09872340112924576,0.49191486835479736,0.8156942248344421,0.296272748708725,0.5238297872340425,123.1
switzerland,hungary,8,5,236,58,236,0.10592011362314224,0.031553398817777634,1.0,1.0,0.6205304861068726,0.621306300163269,0.0010473581496626139,0.10254237353801728,0.4822033941745758,0.8239341497421264,0.2722120225429535,0.4813559322033898,113.6
switzerland,va_long_beach,8,1,160,40,160,0.08640308678150177,0.04163343459367752,1.0,1.0,0.6316022872924805,0.6319724917411804,0.0008698761812411249,0.09125000089406968,0.4375,0.8242072701454163,0.43293242156505585,0.7381249999999999,118.1
switzerland,va_long_beach,8,2,160,40,160,0.08534976094961166,0.04372868314385414,1.0,1.0,0.632764995098114,0.6327617764472961,0.0007554523763246834,0.09250000268220901,0.4212500095367432,0.8295902848243714,0.49031913876533506,0.8474999999999999,135.6
switzerland,va_long_beach,8,3,160,40,160,0.08744042366743088,0.04436765983700752,1.0,1.0,0.6292105317115784,0.6289815902709961,0.0007872179266996682,0.1,0.45625001192092896,0.8118407011032105,0.5128997921943664,0.8924999999999998,142.8
switzerland,va_long_beach,8,4,160,40,160,0.08535925298929214,0.04635171592235565,1.0,1.0,0.6306862235069275,0.6306250095367432,0.0008098844555206597,0.10250000059604644,0.4150000035762787,0.8357811093330383,0.5411843419075012,0.945625,151.3
switzerland,va_long_beach,8,5,160,40,160,0.08746689558029175,0.04204215481877327,1.0,1.0,0.63037109375,0.6302530169487,0.0007326576742343605,0.12375000417232514,0.4625000059604645,0.8071616768836976,0.48970642387866975,0.849375,135.9
switzerland,cleveland,9,1,242,61,242,0.03775467351078987,0.04819918051362038,0.9999999403953552,0.9999999403953552,0.6533095836639404,0.6515816450119019,0.0026259389705955982,0.2925619661808014,0.5206611156463623,0.6720321297645568,0.3538381338119507,0.5772727272727272,139.7
switzerland,cleveland,9,2,242,61,242,0.03806668519973755,0.04849403724074364,0.9999999403953552,0.9999999403953552,0.6531252861022949,0.6515911221504211,0.0023116180673241615,0.2743801474571228,0.51074378490448,0.676922082901001,0.3815445929765701,0.6210743801652893,150.3
switzerland,cleveland,9,3,242,61,242,0.037977125495672226,0.04743064194917679,0.9999999403953552,0.9999999403953552,0.653795599937439,0.6526029109954834,0.001958667067810893,0.2851239562034607,0.501652866601944,0.6809035897254944,0.3196776628494263,0.5227272727272727,126.5
switzerland,cleveland,9,4,243,60,243,0.036496106535196304,0.04571392014622688,0.9999999403953552,0.9999999403953552,0.6530120968818665,0.6511220932006836,0.002875800244510174,0.30370370149612425,0.5292180895805358,0.6680878043174744,0.38765728771686553,0.6279835390946502,152.6
switzerland,cleveland,9,5,243,60,243,0.037304773926734924,0.04520103335380554,0.9999999403953552,0.9999999403953552,0.6532980799674988,0.6523301601409912,0.001758312457241118,0.2847736418247223,0.5045267462730407,0.6815205931663513,0.2761754900217056,0.4530864197530864,110.1
switzerland,hungary,9,1,235,59,235,0.038047995418310165,0.02515224739909172,0.9999999403953552,0.9999999403953552,0.6464775800704956,0.6454527974128723,0.0017647136701270938,0.24085105657577516,0.4944680631160736,0.7202421665191651,0.33889745771884916,0.5540425531914893,130.2
switzerland,hungary,9,2,235,59,235,0.03987676277756691,0.02591058984398842,0.9999999403953552,0.9999999403953552,0.6464705467224121,0.646665632724762,0.0017198947025462985,0.2127659499645233,0.4553191363811493,0.7443362712860108,0.2748455435037613,0.45574468085106384,107.1
switzerland,hungary,9,3,235,59,235,0.03882712498307228,0.02605566754937172,0.9999999403953552,0.9999999403953552,0.6465420722961426,0.6461315155029297,0.0015107475919649005,0.2229787141084671,0.49446806907653806,0.721367347240448,0.3249885380268097,0.5319148936170212,125.0
switzerland,hungary,9,4,235,59,235,0.03731017932295799,0.026754047721624374,0.9999999403953552,0.9999999403953552,0.6462507247924805,0.6464272737503052,0.0016632328042760491,0.22127658724784852,0.45787231922149657,0.7425409913063049,0.33945354223251345,0.5536170212765958,130.1
switzerland,hungary,9,5,236,58,236,0.03842910751700401,0.027032511308789253,1.0,1.0,0.6455708742141724,0.6462348103523254,0.0019604938570410013,0.21186440885066987,0.45338982343673706,0.7458019733428956,0.24806728810071946,0.4101694915254237,96.8
switzerland,va_long_beach,9,1,160,40,160,0.029330534860491753,0.03716906160116196,1.0,1.0,0.6492087244987488,0.6482172012329102,0.0020393074955791235,0.24124999940395356,0.4675000011920929,0.7157092213630676,0.5687175929546356,0.9243749999999998,147.9
switzerland,va_long_beach,9,2,160,40,160,0.02875707484781742,0.038372598588466644,1.0,1.0,0.6505259871482849,0.6495871543884277,0.0020591579377651215,0.23375000059604645,0.4699999988079071,0.7069948077201843,0.5204431176185608,0.845,135.2
switzerland,va_long_beach,9,3,160,40,160,0.030871301889419556,0.04021410644054413,1.0,1.0,0.6479727625846863,0.6468974947929382,0.0022682652343064547,0.22875000536441803,0.46875,0.7122705936431885,0.534249746799469,0.871875,139.5
switzerland,va_long_beach,9,4,160,40,160,0.028003308922052383,0.04066617786884308,1.0,1.0,0.6486630439758301,0.6476536989212036,0.0020181729923933744,0.23125000298023224,0.4637500047683716,0.7136115431785583,0.5633442223072052,0.911875,145.9
switzerland,va_long_beach,9,5,160,40,160,0.028436601161956787,0.03824450075626373,1.0,1.0,0.6491991877555847,0.6485573053359985,0.0018486734479665756,0.2225000023841858,0.45000001788139343,0.7220923781394959,0.5338187158107758,0.8625,138.0
va_long_beach,cleveland,0,1,242,61,242,0.028279365971684456,0.12394236028194427,0.9999999403953552,0.9999999403953552,0.5958982110023499,0.5974127054214478,0.0034504609648138285,0.2801652789115906,0.4578512191772461,0.7424181461334228,0.2578130841255188,0.5223140495867769,126.4
va_long_beach,cleveland,0,2,242,61,242,0.028568310663104057,0.11742448061704636,0.9999999403953552,0.9999999403953552,0.5967381596565247,0.598958432674408,0.0037941341288387775,0.2785123884677887,0.42396692633628846,0.7779399156570435,0.2838874816894531,0.5809917355371901,140.6
va_long_beach,cleveland,0,3,242,61,242,0.027311142534017563,0.12094469368457794,0.9999999403953552,0.9999999403953552,0.5970249176025391,0.5983839631080627,0.0033308344427496195,0.2776859402656555,0.44876031279563905,0.7511948943138123,0.2813102751970291,0.5809917355371901,140.6
va_long_beach,cleveland,0,4,243,60,243,0.028952864930033684,0.1146659329533577,0.9999999403953552,0.9999999403953552,0.5955783724784851,0.5977282524108887,0.0038088776636868715,0.27407405972480775,0.4238682985305786,0.7784958124160767,0.26460168063640593,0.5407407407407407,131.4
va_long_beach,cleveland,0,5,243,60,243,0.02845148742198944,0.11380012333393097,0.9999999403953552,0.9999999403953552,0.596139669418335,0.5983645915985107,0.003859464544802904,0.28312755227088926,0.43621397018432617,0.7692198634147644,0.24361303448677063,0.49588477366255146,120.5
va_long_beach,hungary,0,1,235,59,235,0.029839076101779938,0.1021256148815155,0.9999999403953552,0.9999999403953552,0.6252234578132629,0.6258969902992249,0.003181141335517168,0.3336170017719269,0.4153191387653351,0.739989411830902,0.4082761198282242,0.7348936170212766,172.7
va_long_beach,hungary,0,2,235,59,235,0.02999797835946083,0.12350799143314362,0.9999999403953552,0.9999999403953552,0.6214384436607361,0.6223531365394592,0.0035656949039548635,0.3327659428119659,0.40340423583984375,0.7461131811141968,0.37010708451271057,0.6927659574468084,162.8
va_long_beach,hungary,0,3,235,59,235,0.03063948079943657,0.11665858328342438,0.9999999403953552,0.9999999403953552,0.6218600869178772,0.6229629516601562,0.0035002490039914846,0.31063827872276306,0.384680837392807,0.7656531214714051,0.39787245988845826,0.7438297872340426,174.8
va_long_beach,hungary,0,4,235,59,235,0.028767896816134453,0.128080815076828,0.9999999403953552,0.9999999403953552,0.6211705803871155,0.6222686767578125,0.003674181178212166,0.30893614888191223,0.37872338891029356,0.7648875713348389,0.387721848487854,0.7293617021276595,171.4
va_long_beach,hungary,0,5,236,58,236,0.028699249029159546,0.12417375296354294,1.0,1.0,0.6193522810935974,0.6204347610473633,0.0033913131337612867,0.3110169529914856,0.39406779408454895,0.7571102261543274,0.40471977591514585,0.7495762711864407,176.9
va_long_beach,switzerland,0,1,98,25,98,0.019849292933940887,0.12179049104452133,1.0,1.0,0.5733269453048706,0.5717517733573914,0.002305930946022272,0.3163265287876129,0.5244897842407227,0.7032980561256409,0.523709899187088,1.0683673469387756,104.7
va_long_beach,switzerland,0,2,98,25,98,0.022198058664798737,0.12286581099033356,1.0,1.0,0.5756707191467285,0.574537456035614,0.002175938105210662,0.32244897484779356,0.5306122303009033,0.6983577609062195,0.4525274962186813,0.9224489795918368,90.4
va_long_beach,switzerland,0,3,98,25,98,0.021285995841026306,0.10819536447525024,1.0,1.0,0.5803148150444031,0.579543948173523,0.0019198862137272954,0.29387754797935484,0.5204081535339355,0.7105716943740845,0.47627138793468476,0.9428571428571428,92.4
va_long_beach,switzerland,0,4,99,24,99,0.022272875532507896,0.11994417756795883,1.0,1.0,0.5778038501739502,0.5766569972038269,0.00202412367798388,0.313131308555603,0.5111110925674438,0.715810215473175,0.5153944879770279,1.0575757575757576,104.7
va_long_beach,switzerland,0,5,99,24,99,0.02116839773952961,0.12684591114521027,1.0,1.0,0.5740547180175781,0.5722611546516418,0.0024397270753979683,0.3232323229312897,0.5414141535758972,0.6871359348297119,0.5344344973564148,1.1161616161616161,110.5
va_long_beach,cleveland,1,1,242,61,242,0.03487120941281319,0.13002009689807892,0.9999999403953552,0.9999999403953552,0.6395505666732788,0.6396409869194031,0.0023454229813069105,0.18099172711372374,0.40165287256240845,0.7191070556640625,0.34889410734176635,0.6648760330578513,160.9
va_long_beach,cleveland,1,2,242,61,242,0.03428623452782631,0.11744028329849243,0.9999999403953552,0.9999999403953552,0.6410620212554932,0.6414441466331482,0.0024090521037578583,0.20247932970523835,0.39008261561393737,0.7264784455299378,0.35543724000453947,0.653305785123967,158.1
va_long_beach,cleveland,1,3,242,61,242,0.03380957618355751,0.1316990852355957,0.9999999403953552,0.9999999403953552,0.6392083168029785,0.6393621563911438,0.0024020925629884005,0.19421486258506776,0.39586774706840516,0.7223180651664733,0.38988869488239286,0.7491735537190083,181.3
va_long_beach,cleveland,1,4,243,60,243,0.0345161110162735,0.1251174956560135,0.9999999403953552,0.9999999403953552,0.6403583884239197,0.6406209468841553,0.00252256216481328,0.1975308656692505,0.3999999940395355,0.7183237433433532,0.33813525438308717,0.634567901234568,154.2
va_long_beach,cleveland,1,5,243,60,243,0.034450069069862366,0.11478932946920395,0.9999999403953552,0.9999999403953552,0.640453577041626,0.6407060027122498,0.002394159324467182,0.2172839403152466,0.404938268661499,0.720054566860199,0.33378539979457855,0.6382716049382716,155.1
va_long_beach,hungary,1,1,235,59,235,0.02393791638314724,0.09655411541461945,0.9999999403953552,0.9999999403953552,0.6490622162818909,0.6489822268486023,0.0019065721426159143,0.21106382310390473,0.4280850887298584,0.6988867998123169,0.42640877366065977,0.7327659574468084,172.2
va_long_beach,hungary,1,2,235,59,235,0.022999068722128868,0.11084481328725815,0.9999999403953552,0.9999999403953552,0.6465542316436768,0.6467545032501221,0.0026628861669451,0.2255319058895111,0.40510637164115904,0.7064722537994385,0.4732701897621155,0.8417021276595745,197.8
va_long_beach,hungary,1,3,235,59,235,0.024301711469888687,0.10326860845088959,0.9999999403953552,0.9999999403953552,0.6482725739479065,0.6485567092895508,0.002549616387113929,0.21106382310390473,0.40595743060112,0.7096357345581055,0.44572466909885405,0.7885106382978723,185.3
va_long_beach,hungary,1,4,235,59,235,0.02336212806403637,0.11964789777994156,0.9999999403953552,0.9999999403953552,0.6456266045570374,0.6456137299537659,0.002367553999647498,0.20170212388038636,0.4212765872478485,0.6988211274147034,0.4575388580560684,0.808936170212766,190.1
va_long_beach,hungary,1,5,236,58,236,0.024384276941418648,0.11768326908349991,1.0,1.0,0.6446759700775146,0.6447913646697998,0.0024061601143330336,0.22288135588169097,0.41525423526763916,0.7034806489944458,0.3683878034353256,0.6741525423728814,159.1
va_long_beach,switzerland,1,1,98,25,98,0.018248073756694794,0.08206664025783539,1.0,1.0,0.6390565037727356,0.6381796598434448,0.001714411424472928,0.29591837525367737,0.45714284777641295,0.6949094533920288,0.7815456449985504,1.342857142857143,131.6
va_long_beach,switzerland,1,2,98,25,98,0.01872861012816429,0.0756237655878067,1.0,1.0,0.6418909430503845,0.6409773230552673,0.0018105220515280962,0.2857142686843872,0.4693877398967743,0.6898284435272217,0.7042351543903351,1.2040816326530612,118.0
va_long_beach,switzerland,1,3,98,25,98,0.019857998937368393,0.07613948732614517,1.0,1.0,0.644778311252594,0.6439074873924255,0.0015623203944414854,0.27959182262420657,0.44897958636283875,0.7003828406333923,0.6655652582645416,1.1387755102040817,111.6
va_long_beach,switzerland,1,4,99,24,99,0.019063308835029602,0.07594228535890579,1.0,1.0,0.641363263130188,0.6404892206192017,0.0019787983037531376,0.2929292917251587,0.48686869740486144,0.6792928814888001,0.5539936482906341,0.9616161616161616,95.2
va_long_beach,switzerland,1,5,99,24,99,0.019289104267954826,0.07571285218000412,1.0,1.0,0.641260027885437,0.640117347240448,0.002052359515801072,0.31313130259513855,0.5030302822589874,0.6676313042640686,0.6913186252117157,1.1797979797979796,116.8
va_long_beach,cleveland,2,1,242,61,242,0.022582244127988815,0.10586117953062057,0.9999999403953552,0.9999999403953552,0.5959553718566895,0.5961194038391113,0.0020671433303505182,0.19090908169746398,0.43966940641403196,0.7536362409591675,0.3373793035745621,0.693801652892562,167.9
va_long_beach,cleveland,2,2,242,61,242,0.023587418720126152,0.10274652391672134,0.9999999403953552,0.9999999403953552,0.5970123410224915,0.5973273515701294,0.0022232024930417538,0.18677684664726257,0.44214874505996704,0.7530112385749816,0.3451521933078766,0.7086776859504132,171.5
va_long_beach,cleveland,2,3,242,61,242,0.023096805438399315,0.11001531034708023,0.9999999403953552,0.9999999403953552,0.5962792634963989,0.5962844491004944,0.001995632890611887,0.184297513961792,0.43801650404930115,0.7500742316246033,0.35965281128883364,0.734297520661157,177.7
va_long_beach,cleveland,2,4,243,60,243,0.022851979359984398,0.10310826450586319,0.9999999403953552,0.9999999403953552,0.5942469239234924,0.5948396921157837,0.0023632775992155075,0.18930040597915648,0.43045265674591066,0.7606838822364808,0.33879768252372744,0.6757201646090534,164.2
va_long_beach,cleveland,2,5,243,60,243,0.02277989126741886,0.09924184530973434,0.9999999403953552,0.9999999403953552,0.5963090658187866,0.5962903499603271,0.0020234188996255398,0.18436213433742524,0.45267489552497864,0.7443293929100037,0.3577882438898087,0.7246913580246914,176.1
va_long_beach,hungary,2,1,235,59,235,0.027946438640356064,0.06090132147073746,0.9999999403953552,0.9999999403953552,0.6262012720108032,0.6259737014770508,0.001411779085174203,0.1659574419260025,0.4893616855144501,0.7079524874687195,0.41730750501155855,0.7480851063829788,175.8
va_long_beach,hungary,2,2,235,59,235,0.02765376679599285,0.07648219168186188,0.9999999403953552,0.9999999403953552,0.62259441614151,0.6221877932548523,0.0014985916204750538,0.16170212328433992,0.47574466466903687,0.7133857488632203,0.4374726891517639,0.8046808510638297,189.1
va_long_beach,hungary,2,3,235,59,235,0.02787998877465725,0.07655458152294159,0.9999999403953552,0.9999999403953552,0.6229106783866882,0.6224353909492493,0.0014716333243995905,0.16765956580638885,0.4944680631160736,0.7004070162773133,0.4205484241247177,0.7714893617021276,181.3
va_long_beach,hungary,2,4,235,59,235,0.027682477608323097,0.08066098392009735,0.9999999403953552,0.9999999403953552,0.6219390034675598,0.6218854784965515,0.0018831610213965178,0.14468084871768952,0.4553191363811493,0.7261049628257752,0.42785064578056337,0.7923404255319151,186.2
va_long_beach,hungary,2,5,236,58,236,0.02874596230685711,0.07909402251243591,1.0,1.0,0.6207221150398254,0.6203489303588867,0.0016582340467721224,0.11864406615495682,0.4788135588169098,0.7118410110473633,0.4430704653263092,0.8258474576271186,194.9
va_long_beach,switzerland,2,1,98,25,98,0.02705511637032032,0.08409915864467621,1.0,1.0,0.578471302986145,0.577319324016571,0.001468132366426289,0.2183673471212387,0.44897958636283875,0.7806147456169128,0.6239025712013244,1.2744897959183672,124.9
va_long_beach,switzerland,2,2,98,25,98,0.026001716032624245,0.07699984312057495,1.0,1.0,0.5815504789352417,0.5801036953926086,0.001646971213631332,0.2551020383834839,0.4591836631298065,0.772064459323883,0.6030475735664368,1.216326530612245,119.2
va_long_beach,switzerland,2,3,98,25,98,0.02806987054646015,0.07997065037488937,1.0,1.0,0.5824908018112183,0.581886887550354,0.0012048890348523855,0.2244897961616516,0.4285714328289032,0.8022204041481018,0.6571041107177734,1.3316326530612246,130.5
va_long_beach,switzerland,2,4,99,24,99,0.027248801663517952,0.07834132760763168,1.0,1.0,0.5834928750991821,0.5826677680015564,0.00139461865182966,0.230303031206131,0.41818182468414306,0.8083187818527222,0.6252147912979126,1.2565656565656567,124.4
va_long_beach,switzerland,2,5,99,24,99,0.02707466296851635,0.08624862134456635,1.0,1.0,0.5781556963920593,0.5767324566841125,0.0015488857170566916,0.27070707082748413,0.4848484992980957,0.7436565518379211,0.6024277627468109,1.198989898989899,118.7
va_long_beach,cleveland,3,1,242,61,242,0.026762748137116432,0.23592953383922577,0.9999999403953552,0.9999999403953552,0.6019010543823242,0.6016224026679993,0.0030042848084121943,0.19338842034339904,0.43719006776809693,0.6845154404640198,0.3898916721343994,0.7909090909090909,191.4
va_long_beach,cleveland,3,2,242,61,242,0.026450075209140778,0.21922942996025085,0.9999999403953552,0.9999999403953552,0.6050679683685303,0.6045973300933838,0.002832793164998293,0.2214875966310501,0.45950412154197695,0.6710528492927551,0.3888916015625,0.7619834710743802,184.4
va_long_beach,cleveland,3,3,242,61,242,0.02695418708026409,0.23280136287212372,0.9999999403953552,0.9999999403953552,0.6028077602386475,0.6025332808494568,0.0030322333332151175,0.2049586683511734,0.44214874505996704,0.6832246303558349,0.3490723192691803,0.7359504132231405,178.1
va_long_beach,cleveland,3,4,243,60,243,0.02726898156106472,0.22856523096561432,0.9999999403953552,0.9999999403953552,0.6024103164672852,0.6020144820213318,0.00309447618201375,0.20740740299224852,0.45432098507881163,0.6732429385185241,0.3840084284543991,0.7790123456790123,189.3
va_long_beach,cleveland,3,5,243,60,243,0.026631226763129234,0.20722883939743042,0.9999999403953552,0.9999999403953552,0.6040844917297363,0.6038911938667297,0.0028445536736398935,0.19670781791210173,0.45102880597114564,0.6818791270256043,0.36711445152759553,0.7382716049382716,179.4
va_long_beach,hungary,3,1,235,59,235,0.0327867828309536,0.16394993662834167,0.9999999403953552,0.9999999403953552,0.642142653465271,0.6410821080207825,0.0029059003572911024,0.25106382369995117,0.3931914806365967,0.6732345461845398,0.38039725720882417,0.6646808510638298,156.2
va_long_beach,hungary,3,2,235,59,235,0.033635783940553665,0.19176965951919556,0.9999999403953552,0.9999999403953552,0.637021541595459,0.6356602907180786,0.003311635460704565,0.22723403573036194,0.41531914472579956,0.6606658339500427,0.412653449177742,0.7514893617021275,176.6
va_long_beach,hungary,3,3,235,59,235,0.03249311074614525,0.19023996591567993,0.9999999403953552,0.9999999403953552,0.6388731002807617,0.6378560662269592,0.0030531049706041813,0.20425531268119812,0.3914893567562103,0.6737303376197815,0.4803887397050858,0.857872340425532,201.6
va_long_beach,hungary,3,4,235,59,235,0.03263721242547035,0.20695152878761292,0.9999999403953552,0.9999999403953552,0.63569176197052,0.6346853971481323,0.0036795882042497396,0.22212764620780945,0.38723403215408325,0.6732201218605042,0.4554059624671936,0.814468085106383,191.4
va_long_beach,hungary,3,5,236,58,236,0.03331398591399193,0.20205408334732056,1.0,1.0,0.6343752145767212,0.6331775188446045,0.003228473477065563,0.21610169112682343,0.402542382478714,0.6688465118408203,0.4213633596897125,0.7771186440677966,183.4
va_long_beach,switzerland,3,1,98,25,98,0.03527366369962692,0.21907460689544678,1.0,1.0,0.5914994478225708,0.5887984037399292,0.0028111764695495367,0.3632652997970581,0.49795918464660643,0.65586177110672,0.6751740992069244,1.2408163265306122,121.6
va_long_beach,switzerland,3,2,98,25,98,0.03683384880423546,0.2128363847732544,1.0,1.0,0.5942544937133789,0.5914100408554077,0.002833296312019229,0.3877550959587097,0.5102040767669678,0.6431121230125427,0.7085386633872985,1.3255102040816327,129.9
va_long_beach,switzerland,3,3,98,25,98,0.035842690616846085,0.2042301446199417,1.0,1.0,0.6003435254096985,0.597826361656189,0.002663237741217017,0.37755101919174194,0.4897959232330322,0.6549244165420532,0.7268462002277374,1.3418367346938775,131.5
va_long_beach,switzerland,3,4,99,24,99,0.035329677164554596,0.20895706117153168,1.0,1.0,0.5993459224700928,0.5962018370628357,0.0031486088410019875,0.40202019810676576,0.5171717047691345,0.6289607405662536,0.6419266521930694,1.18989898989899,117.8
va_long_beach,switzerland,3,5,99,24,99,0.03728771209716797,0.21835529804229736,1.0,1.0,0.5936639308929443,0.5906360745429993,0.0030096040572971106,0.40202019810676576,0.5151515007019043,0.6378618359565735,0.6966895401477814,1.3161616161616159,130.3
va_long_beach,cleveland,4,1,242,61,242,0.041624847799539566,0.21570418775081635,0.9999999403953552,0.9999999403953552,0.6252202987670898,0.6236777305603027,0.0024730036966502666,0.299999988079071,0.3966942012310028,0.6863027572631836,0.482905775308609,0.8822314049586776,213.5
va_long_beach,cleveland,4,2,242,61,242,0.041324909776449203,0.2009536176919937,0.9999999403953552,0.9999999403953552,0.6277572512626648,0.626754105091095,0.0021796035580337048,0.2809917271137238,0.39504130482673644,0.6900516271591186,0.4829817324876785,0.8681818181818182,210.1
va_long_beach,cleveland,4,3,242,61,242,0.04229552671313286,0.21180614829063416,0.9999999403953552,0.9999999403953552,0.6250262260437012,0.6236175298690796,0.0023549082688987255,0.29421486854553225,0.39752063155174255,0.6885765194892883,0.4834542810916901,0.8896694214876033,215.3
va_long_beach,cleveland,4,4,243,60,243,0.041499048471450806,0.20888781547546387,0.9999999403953552,0.9999999403953552,0.625335156917572,0.6243246793746948,0.002339286031201482,0.27818928360939027,0.374485582113266,0.7012531995773316,0.48641746640205386,0.8786008230452677,213.5
va_long_beach,cleveland,4,5,243,60,243,0.04114333912730217,0.19478236138820648,0.9999999403953552,0.9999999403953552,0.6265963315963745,0.6256551742553711,0.0022827275097370148,0.2913580179214478,0.3818929851055145,0.7035780429840088,0.47783659398555756,0.8609053497942387,209.2
va_long_beach,hungary,4,1,235,59,235,0.039432741701602936,0.14982162415981293,0.9999999403953552,0.9999999403953552,0.6438397169113159,0.6431208252906799,0.0025755849201232195,0.2689361572265625,0.35319146513938904,0.7034878611564637,0.47634890079498293,0.827659574468085,194.5
va_long_beach,hungary,4,2,235,59,235,0.039432354271411896,0.17873156070709229,0.9999999403953552,0.9999999403953552,0.6386752128601074,0.6371975541114807,0.002765930024906993,0.27234041690826416,0.3914893567562103,0.6787763953208923,0.4785116225481033,0.8685106382978723,204.1
va_long_beach,hungary,4,3,235,59,235,0.039939846843481064,0.17093391716480255,0.9999999403953552,0.9999999403953552,0.6414941549301147,0.6403524875640869,0.002670110436156392,0.25957446694374087,0.34893617033958435,0.703261935710907,0.4907279759645462,0.8974468085106382,210.9
va_long_beach,hungary,4,4,235,59,235,0.04102262109518051,0.19124920666217804,0.9999999403953552,0.9999999403953552,0.637316882610321,0.6361544132232666,0.0026141926646232605,0.2570212721824646,0.3617021143436432,0.6935285925865173,0.5255163133144378,0.9561702127659574,224.7
va_long_beach,hungary,4,5,236,58,236,0.04001463204622269,0.1901136338710785,1.0,1.0,0.6362633109092712,0.6351087093353271,0.0026021278463304043,0.2601694941520691,0.3703389883041382,0.6912962794303894,0.5024655193090439,0.9156779661016948,216.1
va_long_beach,switzerland,4,1,98,25,98,0.027334515005350113,0.17524407804012299,1.0,1.0,0.5986942052841187,0.5964969396591187,0.002264838432893157,0.2510204046964645,0.4877551019191742,0.6606325745582581,0.6237788617610931,1.1602040816326533,113.7
va_long_beach,switzerland,4,2,98,25,98,0.026961226016283035,0.1646447330713272,1.0,1.0,0.6038314700126648,0.6018564701080322,0.002488770056515932,0.23061224520206453,0.48571428656578064,0.6607744336128235,0.5546831250190735,1.0448979591836736,102.4
va_long_beach,switzerland,4,3,98,25,98,0.02881823293864727,0.16015279293060303,1.0,1.0,0.6092619299888611,0.6066680550575256,0.002840132685378194,0.3040816307067871,0.4918367385864258,0.6497796416282654,0.5958269715309144,1.092857142857143,107.1
va_long_beach,switzerland,4,4,99,24,99,0.028169285506010056,0.16200649738311768,1.0,1.0,0.6059895753860474,0.603100061416626,0.002944361651316285,0.2787878692150116,0.5212121129035949,0.629229998588562,0.6162898182868958,1.1424242424242423,113.1
va_long_beach,switzerland,4,5,99,24,99,0.027082977816462517,0.16316796839237213,1.0,1.0,0.6035464406013489,0.6013708114624023,0.002369128167629242,0.2727272629737854,0.5050504803657532,0.6442299962043763,0.5771435737609864,1.0838383838383838,107.3
va_long_beach,cleveland,5,1,242,61,242,0.03489355370402336,0.10767409205436707,0.9999999403953552,0.9999999403953552,0.6227515339851379,0.6221215128898621,0.002245783805847168,0.290909081697464,0.452892541885376,0.7103294968605042,0.41385040879249574,0.7359504132231404,178.1
va_long_beach,cleveland,5,2,242,61,242,0.03579898551106453,0.1043270155787468,0.9999999403953552,0.9999999403953552,0.6248008012771606,0.6245693564414978,0.0022665723226964474,0.2801652789115906,0.44628098607063293,0.7147777795791626,0.36877926588058474,0.653305785123967,158.1
va_long_beach,cleveland,5,3,242,61,242,0.03376924246549606,0.09608793258666992,0.9999999403953552,0.9999999403953552,0.624147355556488,0.6236348748207092,0.0022158492356538773,0.3049586653709412,0.461983460187912,0.7069300651550293,0.3732052206993103,0.6516528925619834,157.7
va_long_beach,cleveland,5,4,243,60,243,0.03635700047016144,0.10420211404561996,0.9999999403953552,0.9999999403953552,0.6242517828941345,0.6239226460456848,0.002306676469743252,0.30205761194229125,0.4502057611942291,0.7132479071617126,0.3619632422924042,0.6497942386831276,157.9
va_long_beach,cleveland,5,5,243,60,243,0.03462284430861473,0.09208835661411285,0.9999999403953552,0.9999999403953552,0.626212477684021,0.6260274052619934,0.0022498161997646093,0.29053497314453125,0.45679011940956116,0.7107413530349731,0.31644358932971955,0.5563786008230452,135.2
va_long_beach,hungary,5,1,235,59,235,0.037562254816293716,0.07778578996658325,0.9999999403953552,0.9999999403953552,0.6417931914329529,0.6419498324394226,0.002046653302386403,0.19659574031829835,0.38042551279067993,0.7504603147506714,0.5331425666809082,0.9051063829787236,212.7
